fips,state_name,latitude,longtitude,hq_address,hospital_name,hospital_type,hq_city,hq_state
49035.0,Utah,40.6409,-111.883,5848 S 300 E,The Orthopedic Specialty Hospital (AKA TOSH),Short Term Acute Care Hospital,Murray,UT
49035.0,Utah,40.59007920000005,-111.97455429999997,3580 W 9000 S,Jordan Valley Medical Center,Short Term Acute Care Hospital,West Jordan,UT
49035.0,Utah,40.77169560000005,-111.836808,50 N Medical Dr,University of Utah Hospital,Short Term Acute Care Hospital,Salt Lake City,UT
49035.0,Utah,40.6592,-111.8921,5121 S Cottonwood St,Intermountain Medical Center,Short Term Acute Care Hospital,Murray,UT
49035.0,Utah,40.77849810000004,-111.88054689999996,8th Ave & C St,LDS Hospital,Short Term Acute Care Hospital,Salt Lake City,UT
49035.0,Utah,40.76777560000005,-111.86112879999996,1050 E South Temple,Salt Lake Regional Medical Center,Short Term Acute Care Hospital,Salt Lake City,UT
49037.0,Utah,37.6134,-109.4815,802 S 200 W,Blue Mountain Hospital,Critical Access Hospital,Blanding,UT
49037.0,Utah,37.874512,-109.349694,380 W 100 N,San Juan Hospital,Critical Access Hospital,Monticello,UT
49039.0,Utah,39.531353600000045,-111.46104329999996,1100 S Medical Dr,Sanpete Valley Hospital,Critical Access Hospital,Mount Pleasant,UT
49039.0,Utah,39.156,-111.8148,64 E 100 N St,Gunnison Valley Hospital,Critical Access Hospital,Gunnison,UT
49041.0,Utah,38.781512,-112.084658,1000 N Main St,Sevier Valley Hospital,Short Term Acute Care Hospital,Richfield,UT
49043.0,Utah,40.68769280000004,-111.46941619999996,900 Round Valley Dr,Park City Hospital (FKA Park City Medical Center),Short Term Acute Care Hospital,Park City,UT
49045.0,Utah,40.566629600000056,-112.29758839999994,2055 N Main St,Mountain West Medical Center,Short Term Acute Care Hospital,Tooele,UT
49047.0,Utah,40.457758400000046,-109.53159389999996,150 W 100 N,Ashley Regional Medical Center,Short Term Acute Care Hospital,Vernal,UT
49049.0,Utah,40.38042390000004,-111.76718369999998,170 N 1100 E,American Fork Hospital,Short Term Acute Care Hospital,American Fork,UT
49049.0,Utah,40.31206720000006,-111.71387519999996,750 W 800 N,Timpanogos Regional Hospital,Short Term Acute Care Hospital,Orem,UT
49049.0,Utah,40.30339950000007,-111.70554869999997,331 N 400 W,Orem Community Hospital,Short Term Acute Care Hospital,Orem,UT
49049.0,Utah,40.04403250000007,-111.71423519999996,1000 E 100 N,Mountain View Hospital,Short Term Acute Care Hospital,Payson,UT
49049.0,Utah,40.24795720000003,-111.66577049999997,1034 N 500 W,Utah Valley Hospital,Short Term Acute Care Hospital,Provo,UT
49051.0,Utah,40.49027210000003,-111.40681889999996,1485 S Highway 40,Heber Valley Hospital (FKA Heber Valley Medical Center),Critical Access Hospital,Heber City,UT
49053.0,Utah,37.09680170000007,-113.55397069999998,1380 E Medical Center Dr,St George Regional Hospital (FKA Dixie Regional Medical Center),Short Term Acute Care Hospital,Saint George,UT
49057.0,Utah,41.183898,-111.95495059999996,4401 Harrison Blvd,McKay-Dee Hospital,Short Term Acute Care Hospital,Ogden,UT
49057.0,Utah,41.1643,-111.969,5475 S 500 E,Ogden Regional Medical Center,Short Term Acute Care Hospital,Ogden,UT
50001.0,Vermont,43.999714,-73.168526,115 Porter Dr,Porter Medical Center,Critical Access Hospital,Middlebury,VT
50003.0,Vermont,42.87397,-73.207393,100 Hospital Dr,Southwestern Vermont Medical Center,Short Term Acute Care Hospital,Bennington,VT
50005.0,Vermont,44.445764300000064,-72.00969789999994,1315 Hospital Dr,Northeastern Vermont Regional Hospital,Critical Access Hospital,St Johnsbury,VT
50007.0,Vermont,44.47974750000003,-73.19400859999996,111 Colchester Ave,The University of Vermont Medical Center (FKA Fletcher Allen Health Care Hospital),Short Term Acute Care Hospital,Burlington,VT
50011.0,Vermont,44.807652,-73.072328,133 Fairfield St,Northwestern Medical Center,Short Term Acute Care Hospital,Saint Albans,VT
50015.0,Vermont,44.55416790000004,-72.59234369999996,528 Washington Hwy,Copley Hospital,Critical Access Hospital,Morrisville,VT
50017.0,Vermont,43.91648650000008,-72.66535369999997,44 S Main St,Gifford Medical Center,Critical Access Hospital,Randolph,VT
50019.0,Vermont,44.95575710000003,-72.200386,189 Prouty Dr,North Country Hospital and Health Center,Critical Access Hospital,Newport,VT
50021.0,Vermont,43.59833530000003,-72.95509939999994,160 Allen St,Rutland Regional Medical Center,Short Term Acute Care Hospital,Rutland,VT
50023.0,Vermont,44.22023740000003,-72.56087029999998,130 Fisher Rd,Central Vermont Medical Center,Short Term Acute Care Hospital,Berlin,VT
50025.0,Vermont,42.84333310000005,-72.56558889999997,17 Belmont Ave,Brattleboro Memorial Hospital,Short Term Acute Care Hospital,Brattleboro,VT
50025.0,Vermont,43.04896640000004,-72.66824089999994,185 Grafton Road,Grace Cottage Hospital,Critical Access Hospital,Townshend,VT
50027.0,Vermont,43.654838,-72.378564,163 Veterans Dr,White River Junction VA Medical Center,VA Hospital,White River Junction,VT
50027.0,Vermont,43.487438,-72.40286989999998,289 County Rd,Mt Ascutney Hospital and Health Center,Critical Access Hospital,Windsor,VT
50027.0,Vermont,43.29803,-72.494709,25 Ridgewood Rd,Springfield Hospital,Critical Access Hospital,Springfield,VT
51003.0,Virginia,38.02246790000004,-78.444465,500 Martha Jefferson Dr,Sentara Martha Jefferson Hospital,Short Term Acute Care Hospital,Charlottesville,VA
51005.0,Virginia,37.79193440000006,-79.88095809999999,1 ARH Ln,LewisGale Hospital Alleghany,Short Term Acute Care Hospital,Low Moor,VA
51013.0,Virginia,38.88907550000005,-77.12748319999997,1701 N George Mason Dr,Virginia Hospital Center - Arlington,Short Term Acute Care Hospital,Arlington,VA
51015.0,Virginia,38.09449250000006,-78.98645809999994,78 Medical Center Dr,Augusta Health,Short Term Acute Care Hospital,Fishersville,VA
51017.0,Virginia,37.9927,-79.8318,106 Park Dr,Bath Community Hospital,Critical Access Hospital,Hot Springs,VA
51027.0,Virginia,37.28585390000006,-82.06072349999994,1535 Slate Creek Rd,Buchanan General Hospital,Short Term Acute Care Hospital,Grundy,VA
51041.0,Virginia,37.521339400000045,-77.57340479999993,1401 Johnston Willis Dr,Johnston-Willis Hospital,Short Term Acute Care Hospital,Richmond,VA
51041.0,Virginia,37.4667,-77.6592,13710 St Francis Blvd,St Francis Medical Center,Short Term Acute Care Hospital,Midlothian,VA
51047.0,Virginia,38.455683,-78.013588,501 Sunset Ln,Novant Health UVA Health System Culpeper Medical Center,Short Term Acute Care Hospital,Culpeper,VA
51051.0,Virginia,37.16071380000005,-82.44924909999997,312 Hospital Dr,Dickenson Community Hospital,Critical Access Hospital,Clintwood,VA
51057.0,Virginia,37.90093280000008,-76.878917,618 Hospital Rd,VCU Health Tappahannock Hospital (FKA Riverside Tappahannock Hospital),Short Term Acute Care Hospital,Tappahannock,VA
51059.0,Virginia,38.88412210000007,-77.38006079999997,3600 Joseph Siewick Dr,Inova Fair Oaks Hospital,Short Term Acute Care Hospital,Fairfax,VA
51059.0,Virginia,38.96231510000007,-77.36397509999995,1850 Town Center Pkwy,Reston Hospital Center,Short Term Acute Care Hospital,Reston,VA
51059.0,Virginia,38.86810540000005,-77.20027449999998,3300 Gallows Rd,Inova Fairfax Hospital (AKA Inova Fairfax Medical Campus),Short Term Acute Care Hospital,Falls Church,VA
51059.0,Virginia,38.739746600000046,-77.07697519999994,2501 Parkers Ln,Inova Mount Vernon Hospital,Short Term Acute Care Hospital,Alexandria,VA
51061.0,Virginia,38.71206910000007,-77.80866329999998,500 Hospital Dr,Fauquier Hospital (AKA Fauquier Health System),Short Term Acute Care Hospital,Warrenton,VA
51067.0,Virginia,36.994150500000046,-79.89028849999994,390 S Main St,Carilion Franklin Memorial Hospital,Short Term Acute Care Hospital,Rocky Mount,VA
51071.0,Virginia,37.33318270000007,-80.71295219999996,159 Hartley Way,Carilion Giles Community Hospital,Critical Access Hospital,Pearisburg,VA
51073.0,Virginia,37.41925050000003,-76.54160989999997,7519 Hospital Dr,Riverside Walter Reed Hospital,Short Term Acute Care Hospital,Gloucester,VA
51083.0,Virginia,36.71247910000005,-78.91445539999995,2204 Wilborn Ave,Sentara Halifax Regional Hospital,Short Term Acute Care Hospital,South Boston,VA
51085.0,Virginia,37.62883810000005,-77.38818439999994,8260 Atlee Rd,Memorial Regional Medical Center,Short Term Acute Care Hospital,Mechanicsville,VA
51087.0,Virginia,37.58384190000004,-77.51325389999994,5801 Bremo Rd,St Marys Hospital,Short Term Acute Care Hospital,Richmond,VA
51087.0,Virginia,37.60404420000003,-77.54006129999993,1602 Skipwith Rd,Henrico Doctors Hospital,Short Term Acute Care Hospital,Richmond,VA
51199.0,Virginia,37.33666380000005,-76.74106239999998,100 Sentara Cir,Sentara Williamsburg Regional Medical Center,Short Term Acute Care Hospital,Williamsburg,VA
51095.0,Virginia,37.29015520000007,-76.735283,4601 Ironbound Rd,Eastern State Hospital,Short Term Acute Care Hospital,Williamsburg,VA
51103.0,Virginia,37.701476900000046,-76.386555,101 Harris Rd,Rappahannock General Hospital,Critical Access Hospital,Kilmarnock,VA
51107.0,Virginia,39.074045,-77.477535,44045 Riverside Pkwy,Inova Loudoun Hospital,Short Term Acute Care Hospital,Leesburg,VA
51117.0,Virginia,36.760231,-78.188826,1755 N Mecklenburg Ave,VCU Health Community Memorial Hospital (FKA Community Memorial Healthcenter),Short Term Acute Care Hospital,South Hill,VA
51121.0,Virginia,37.18805680000003,-80.41120119999994,3700 S Main St,LewisGale Hospital Montgomery,Short Term Acute Care Hospital,Blacksburg,VA
51121.0,Virginia,37.08885750000008,-80.505158,2900 Lamb Cir,Carilion New River Valley Medical Center,Short Term Acute Care Hospital,Christiansburg,VA
51001.0,Virginia,37.69919820000007,-75.72179909999994,20480 Market St,Riverside Shore Memorial Hospital,Short Term Acute Care Hospital,Onancock,VA
51135.0,Virginia,37.1929,-78.1752,5001 E Patrick Henry Hwy,Piedmont Geriatric Hospital,Short Term Acute Care Hospital,Burkeville,VA
51139.0,Virginia,38.6638,-78.4696,200 Memorial Dr,Page Memorial Hospital,Critical Access Hospital,Luray,VA
51147.0,Virginia,37.30216550000006,-78.40399379999997,800 Oak St,Centra Southside Community Hospital,Short Term Acute Care Hospital,Farmville,VA
51153.0,Virginia,38.63699980000007,-77.28643539999996,2300 Opitz Blvd,Sentara Northern Virginia Medical Center (FKA Potomac Hospital),Short Term Acute Care Hospital,Woodbridge,VA
51155.0,Virginia,37.06832630000002,-80.75713269999994,2400 Lee Hwy N,LewisGale Hospital Pulaski,Short Term Acute Care Hospital,Pulaski,VA
51161.0,Virginia,37.39138350000008,-80.11102729999999,5525 Catawba Hospital Dr,Catawba Hospital,Psychiatric Hospital,Catawba,VA
51167.0,Virginia,36.898789400000055,-82.07845369999995,58 Carroll St,Russell County Hospital (FKA Russell County Medical Center),Short Term Acute Care Hospital,Lebanon,VA
51171.0,Virginia,38.87033780000007,-78.51257249999998,759 S Main St,Shenandoah Memorial Hospital,Critical Access Hospital,Woodstock,VA
51173.0,Virginia,36.852817,-81.48735969999996,245 Medical Park Dr,Smyth County Community Hospital,Short Term Acute Care Hospital,Marion,VA
51173.0,Virginia,36.83145980000006,-81.51022649999999,340 Bagley Cir,Southwestern Virginia Mental Health Institute,Psychiatric Hospital,Marion,VA
51179.0,Virginia,38.41510220000004,-77.40741549999996,101 Hospital Center Blvd,Stafford Hospital,Short Term Acute Care Hospital,Stafford,VA
51185.0,Virginia,37.12374010000008,-81.48903669999999,388 Ben Bolt Ave,Carilion Tazewell Community Hospital,Short Term Acute Care Hospital,Tazewell,VA
51185.0,Virginia,37.094585,-81.81996819999995,6801 Gov Gc Peery Hwy,Clinch Valley Medical Center (AKA Clinch Valley Health),Short Term Acute Care Hospital,Richlands,VA
51187.0,Virginia,38.930804,-78.19779179999995,1000 N Shenandoah Ave,Warren Memorial Hospital,Short Term Acute Care Hospital,Front Royal,VA
51191.0,Virginia,36.722619500000064,-81.91179489999996,16000 Johnston Memorial Dr,Johnston Memorial Hospital,Short Term Acute Care Hospital,Abingdon,VA
51195.0,Virginia,36.877183,-82.755664,1990 Holton Ave E,Lonesome Pine Hospital (FKA Wellmont Lonesome Pine Hospital),Short Term Acute Care Hospital,Big Stone Gap,VA
51197.0,Virginia,36.95477340000008,-81.09687479999997,600 W Ridge Rd,Wythe County Community Hospital,Short Term Acute Care Hospital,Wytheville,VA
51510.0,Virginia,38.82245,-77.10499829999998,4320 Seminary Rd,Inova Alexandria Hospital,Short Term Acute Care Hospital,Alexandria,VA
51019.0,Virginia,37.3523,-79.5162,1613 Oakwood St,Centra Bedford Memorial Hospital,Short Term Acute Care Hospital,Bedford,VA
51540.0,Virginia,38.03118490000003,-78.49882249999996,1215 Lee St,University Hospital,Short Term Acute Care Hospital,Charlottesville,VA
51550.0,Virginia,36.74613160000007,-76.24611819999996,736 Battlefield Blvd N,Chesapeake Regional Medical Center (AKA Chesapeake Regional Healthcare),Short Term Acute Care Hospital,Chesapeake,VA
51590.0,Virginia,36.57767310000003,-79.40550249999995,142 S Main St,Sovah Health - Danville (FKA Danville Regional Medical Center),Short Term Acute Care Hospital,Danville,VA
51595.0,Virginia,36.70172640000004,-77.53775859999996,727 N Main St,Southern Virginia Regional Medical Center,Short Term Acute Care Hospital,Emporia,VA
51620.0,Virginia,36.69176560000005,-76.93734369999999,100 Fairview Dr,Southampton Memorial Hospital,Short Term Acute Care Hospital,Franklin,VA
51630.0,Virginia,38.31088530000005,-77.48324589999999,1001 Sam Perry Blvd,Mary Washington Hospital,Short Term Acute Care Hospital,Fredericksburg,VA
51640.0,Virginia,36.670677,-80.92392769999998,200 Hospital Dr,Twin County Regional Hospital (AKA Twin County Regional Healthcare),Short Term Acute Care Hospital,Galax,VA
51650.0,Virginia,37.05694090000003,-76.39043829999997,3000 Coliseum Dr,Sentara CarePlex Hospital,Short Term Acute Care Hospital,Hampton,VA
51650.0,Virginia,37.01643560000008,-76.33336039999995,100 Emancipation Dr,Hampton VA Medical Center,VA Hospital,Hampton,VA
51165.0,Virginia,38.40509680000002,-78.855426,2010 Health Campus Dr,Sentara RMH Medical Center (FKA Rockingham Memorial Hospital),Short Term Acute Care Hospital,Harrisonburg,VA
51670.0,Virginia,37.30715860000004,-77.291356,411 W Randolph Rd,John Randolph Medical Center,Short Term Acute Care Hospital,Hopewell,VA
51678.0,Virginia,37.778614600000026,-79.44111629999998,1 Health Cir,Carilion Stonewall Jackson Hospital,Critical Access Hospital,Lexington,VA
51683.0,Virginia,38.76719140000006,-77.48722569999995,8700 Sudley Rd,Novant Health UVA Health System Prince William Medical Center (FKA Prince William Hospital),Short Term Acute Care Hospital,Manassas,VA
51700.0,Virginia,37.06345960000005,-76.48333829999996,500 J Clyde Morris Blvd,Riverside Regional Medical Center,Short Term Acute Care Hospital,Newport News,VA
51700.0,Virginia,37.14494610000003,-76.51061969999995,2 Bernardine Dr,Bon Secours Mary Immaculate Hospital,Short Term Acute Care Hospital,Newport News,VA
51710.0,Virginia,36.899332,-76.281565,150 Kingsley Ln,Bon Secours DePaul Medical Center,Short Term Acute Care Hospital,Norfolk,VA
51710.0,Virginia,36.862382800000034,-76.30353919999999,600 Gresham Dr,Sentara Norfolk General Hospital,Short Term Acute Care Hospital,Norfolk,VA
51710.0,Virginia,36.85076370000007,-76.19021309999994,830 Kempsville Rd,Sentara Leigh Hospital,Short Term Acute Care Hospital,Norfolk,VA
51720.0,Virginia,36.931716,-82.64336449999996,100 15th St NW,Norton Community Hospital,Short Term Acute Care Hospital,Norton,VA
51730.0,Virginia,37.18242220000008,-77.35942219999998,200 Medical Park Blvd,Southside Regional Medical Center (AKA Bon Secours - Southside Medical Center),Short Term Acute Care Hospital,Petersburg,VA
51740.0,Virginia,36.83667450000007,-76.34803309999995,3636 High St,Bon Secours Maryview Medical Center,Short Term Acute Care Hospital,Portsmouth,VA
51760.0,Virginia,37.540031,-77.42967879999998,1250 E Marshall St,VCU Medical Center Main Hospital,Short Term Acute Care Hospital,Richmond,VA
51760.0,Virginia,37.54015040000007,-77.40701409999997,1500 N 28th St,Richmond Community Hospital,Short Term Acute Care Hospital,Richmond,VA
51760.0,Virginia,37.49784550000004,-77.466854,1201 Broad Rock Blvd,Hunter Holmes McGuire VA Medical Center (AKA Richmond VA Medical Center),VA Hospital,Richmond,VA
51770.0,Virginia,37.25117670000003,-79.942314,1906 Belleview Ave Se,Carilion Roanoke Memorial Hospital,Short Term Acute Care Hospital,Roanoke,VA
51775.0,Virginia,37.26320340000007,-80.03149439999999,1900 Electric Rd,LewisGale Medical Center,Short Term Acute Care Hospital,Salem,VA
51775.0,Virginia,37.27610160000006,-80.02368429999996,1970 Roanoke Blvd,Salem VA Medical Center,VA Hospital,Salem,VA
51790.0,Virginia,38.14286140000007,-79.02715929999994,103 Valley Center Dr,Western State Hospital,Psychiatric Hospital,Staunton,VA
51800.0,Virginia,36.77319220000004,-76.58064,2800 Godwin Blvd,Sentara Obici Hospital,Short Term Acute Care Hospital,Suffolk,VA
51810.0,Virginia,36.86479230000003,-76.02649429999997,1060 First Colonial Rd,Sentara Virginia Beach General Hospital,Short Term Acute Care Hospital,Virginia Beach,VA
51840.0,Virginia,39.19399770000007,-78.19336339999995,1840 Amherst St,Winchester Medical Center,Short Term Acute Care Hospital,Winchester,VA
53001.0,Washington,46.83116390000004,-119.15528249999994,315 N 14th Ave,Othello Community Hospital,Critical Access Hospital,Othello,WA
53003.0,Washington,46.402706900000055,-117.05539689999996,1221 Highland Ave,Tri-State Memorial Hospital,Critical Access Hospital,Clarkston,WA
53005.0,Washington,46.208105800000055,-119.76407639999996,723 Memorial St,Prosser Memorial Health,Critical Access Hospital,Prosser,WA
53005.0,Washington,46.17758730000003,-119.1924977,3810 Plaza Way,Trios Southridge Hospital,Short Term Acute Care Hospital,Kennewick,WA
53005.0,Washington,46.281243,-119.282482,888 Swift Blvd,Kadlec Regional Medical Center (AKA Kadlec Health System),Short Term Acute Care Hospital,Richland,WA
53007.0,Washington,47.407706,-120.324288,1201 S Miller St,Central Washington Hospital,Short Term Acute Care Hospital,Wenatchee,WA
53007.0,Washington,47.43363320000003,-120.3226274,820 N Chelan Ave,Wenatchee Valley Hospital,Short Term Acute Care Hospital,Wenatchee,WA
